SMILES,PBT_label
Brc1ccc(Oc2ccc(Br)c(Br)c2)cc1,1.0
CCCCCCCC(=O)n1cc(CC(NC(=O)CC2NC(=O)C3C4CCC(CC4)N3C2=O)C(=O)NC(Cc2ccccc2)C(=O)N(C)Cc2ccccc2)c2ccccc21,1.0
CC(C)c1cccc(C(C)C)c1NC(=O)CC(CC(c1ccccc1)c1ccccc1)=NO,1.0
ClCC1(C(Cl)Cl)C2C(Cl)C(Cl)(Cl)C1(C(Cl)Cl)CC2(Cl)Cl,1.0
CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccc(Br)cc2)c1)c1ccc(OC(F)F)cc1,1.0
CC(C)CCC(C)Nc1ccc(NC(C)CCC(C)C)cc1,0.0
CC(C)C1=CC2=CCC3C(C)(C(=O)O)CCCC3(C)C2CC1,0.0
C[Si](C)(Cl)Cl,0.0
c1ccc2cc3ccccc3cc2c1,1.0
CC(=O)C(N=Nc1ccc(-c2ccc(N=NC(C(C)=O)C(=O)Nc3ccccc3C)c(Cl)c2)cc1Cl)C(=O)Nc1ccccc1C,0.0
O=S(=O)(O)c1c(N=Nc2c(O)ccc3ccccc23)ccc2ccccc12,0.0
CC(C)(C)c1cc(CCC(=O)OCC(COC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)(COC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)COC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,0.0
CC[Pb](CC)(CC)CC,0.0
CCCC(CC)CCCCCCCN,0.0
O=C(O)C(F)(C(F)(F)F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)C(F)(F)F,1.0
O=P(O)(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.0
O=C(O)C=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.0
CCCCc1oc2ccccc2c1C(=O)c1ccc(O)cc1,0.0
CCCCCCCCCc1ccc(OCC(=O)O)cc1,0.0
CCCCCCC(C=O)=Cc1ccccc1,0.0
CCCCCCCCCCCCCCCC(=O)OCC=C(C)CCC=C(C)C,0.0
c1ccc(C2CO2)cc1,0.0
CC(=O)c1cccc2ccccc12,0.0
Cc1ccc(N2C(=O)C=CC2=O)cc1N1C(=O)C=CC1=O,0.0
CCCCCCC(C)(C)S,0.0
CCCCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCCCCCCCC)OC(=O)CCCCCCCC=CCCCCCCCC,0.0
CCNC(=S)NCC,0.0
C1CCOCOC1,0.0
O=C(CC(=O)c1ccccc1)c1ccccc1,0.0
C1CNCCNCCNCCN1,0.0
CCCCNc1ccc(NCCCC)c2c1C(=O)c1ccccc1C2=O,0.0
O=C1C=CC(=O)c2ccccc21,0.0
C=C(C)c1cccc(C(C)(C)N=C=O)c1,0.0
O=C1NCCN1CCO,0.0
O=S(=O)(O)CCC[n+]1ccccc1,0.0
CC(O)CN(C)C,0.0
O=[N+]([O-])c1ccc(N=Nc2c(O)ccc3ccccc23)c([N+](=O)[O-])c1,0.0
COc1ccccc1N=Nc1c(O)ccc2ccccc12,0.0
O=C1C(N(CO)C(=O)NCO)N(CO)C(=O)N1CO,0.0
c1ccc(C(c2ccccc2)N2CCNCC2)cc1,0.0
CCCCOCC(C)O,0.0
C#CC1(O)CCCCC1,0.0
CCCCCCn1ncc(N)c1N,0.0
Cc1ccc(Nc2ccc(O)c3c2C(=O)c2ccccc2C3=O)cc1,0.0
N=C1N=C(N)c2ccccc21,0.0
Cn1ccnc1,0.0
CCCCC(CC)COP1Oc2c(cc(C(C)(C)C)cc2C(C)(C)C)Cc2cc(C(C)(C)C)cc(C(C)(C)C)c2O1,0.0
CC1(C)COP(=S)(OP2(=S)OCC(C)(C)CO2)OC1,0.0
CC(=O)OC(c1ccccc1)C(Cl)(Cl)Cl,0.0
CC1(C)COC(=O)C2CC=CCC2C(=O)OC1,0.0
CC(C)C(C)C,0.0
CC(C)OCC1CO1,0.0
Cc1cc(C)c(O)c(C)c1,0.0
O=C(c1ccccc1)c1ccc(O)cc1O,0.0
CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC=C(C)C,0.0
CCc1ccc(C2OC3COC(c4ccc(CC)cc4)OC3C(C(O)CO)O2)cc1,0.0
CC(C)=CCCC(C)C=O,0.0
C=CC(C)CCCC(C)(C)OC(C)=O,0.0
C=CC(=O)Oc1c(C(C)c2cc(C(C)(C)CC)cc(C(C)(C)CC)c2O)cc(C(C)(C)CC)cc1C(C)(C)CC,0.0
Nc1ccc(OCCO)c(N)c1,0.0
CCOCCOC(C)(C)C,0.0
CCCCCCCCC=CCCCCCCCC1=NCCN1CCO,0.0
OCCOCCOc1ccccc1,0.0
CO[Si](CCC1CCC2OC2C1)(OC)OC,0.0
CC1=CCC(C(C)(C)O)CC1,0.0
O=C(O)c1ccccc1C(=O)c1ccc(-c2ccccc2)cc1,0.0
CCCCCCCCSCCO,0.0
O=[N+]([O-])c1ccccc1NCCO,0.0
CC(=O)C(N=Nc1ccc(Cl)cc1[N+](=O)[O-])C(=O)Nc1ccc2[nH]c(=O)[nH]c2c1,0.0
OCCN(CCO)C(CO)(CO)CO,0.0
NC(CO)(CO)CO,0.0
CCCn1c(=O)c(C)cn2nc(N)nc12,0.0
CC(C)N(CCN)C(C)C,0.0
C=CC(=C)Cl,0.0
CCOCC(C)OC(C)=O,0.0
CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,0.0
CCCCC(CC)COC(=O)Cl,0.0
CCCc1ccc(O)c(OC)c1,0.0
CC(O)CC(C)(C)O,0.0
C=C(C)C,0.0
OCCN1CCNCC1,0.0
C=CC(=O)O[Si](C(C)C)(C(C)C)C(C)C,0.0
C=C(C)C(=O)OCC(CCC)CCCCC,0.0
COc1ccc(OC)c(C(C)(C)C)c1,0.0
CN(CCC#N)CCC#N,0.0
NCCCOCCOCCOCCCN,0.0
N#CCC(c1ccccc1)c1ccccc1,0.0
CC(=O)Oc1c(C)c(C)c2c(c1C)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2,0.0
CCN=c1cc2oc3cc(NCC)c(C)cc3c(-c3ccccc3C(=O)OC)c-2cc1C,0.0
C1=CCC(C2OCC3(CO2)COC(C2CC=CCC2)OC3)CC1,0.0
CC(C)(C)c1ccc(CCC=O)cc1,0.0
Nc1ccc(C(=O)NCCC(=O)O)cc1,0.0
CC1CCC(C(C)C)C(OCC(O)CO)C1,0.0
CCO[Si](CCCN)(OCC)OCC,0.0
Brc1cnc2ccccc2c1,0.0
CCN(CC)c1cccc(O)c1,0.0
Cc1occc(=O)c1O,0.0
CCCCCCCCCCCCCCCCCCCCC=C1OC(=O)C1CCCCCCCCCCCCCCCCCCCC,0.0
Cc1ccn[nH]1,0.0
O=C(O)c1cccc([N+](=O)[O-])c1,0.0
C=C(C)C(=O)OCCC[Si](OC)(OC)OC,0.0
COCCOCCCn1c(=O)c2c(N)c3c(=O)c4ccccc4c(=O)c3c(N)c2c1=O,0.0
Nc1ccc(C=Cc2ccc(N)cc2S(=O)(=O)O)c(S(=O)(=O)O)c1,0.0
Nc1ccc(Oc2ccc(N)cc2)cc1,0.0
CC(=O)CCc1ccc(O)cc1,0.0
CCCCOCc1ccc(O)c(OC)c1,0.0
COc1cc(OC)c(NC(=O)c2cc3ccccc3c(N=Nc3cc(C(=O)Nc4ccc(C(N)=O)cc4)ccc3OC)c2O)cc1Cl,0.0
Nc1c(N=Nc2ccc(Nc3nc(Cl)nc(Nc4cccc(S(=O)(=O)O)c4)n3)cc2S(=O)(=O)O)c(S(=O)(=O)O)cc2cc(S(=O)(=O)O)c(N=Nc3ccc(Nc4nc(Cl)nc(Nc5cccc(S(=O)(=O)O)c5)n4)cc3S(=O)(=O)O)c(O)c12,0.0
Nc1ccc(Nc2ccc(S(N)(=O)=O)cc2)cc1,0.0
NCCCC(=O)O,0.0
COc1cc(C=O)ccc1OC(=O)C(C)C,0.0
CC1CN(c2ccccc2)NC1=O,0.0
CC(O)CC(C)(C)c1ccccc1,0.0
C=Cc1ccncc1,0.0
O=C1NC(=O)C(=C2N=C(c3c(O)[nH]c(=O)[nH]c3=O)c3ccccc32)C(=O)N1,0.0
Nc1ccc2cc(S(=O)(=O)O)ccc2c1,0.0
Cc1nc(N)nc(N)n1,0.0
CCCCCCCCCCCCCCCC(=O)OCC(O)C1OC(=O)C(O)=C1O,0.0
Nc1nc(N)nc(-c2ccccc2)n1,0.0
C=C(C)C(=O)OCCOC(=O)NCCC(C)CC(C)(C)CNC(=O)OCCOC(=O)C(=C)C,0.0
CCOC(C)OCCc1ccccc1,0.0
C=C(C)C(=O)OCC[N+](C)(C)C,0.0
CCN(CC[N+](C)(C)CC(C)O)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2Cl)cc1,0.0
O=P(O)(O)CN(CP(=O)(O)O)CP(=O)(O)O,0.0
CC(=O)OC(C)=O,0.0
CCCCCC(CCC)CCCO,0.0
CCCCCCCCCCC(C)C,0.0
C=CCO,0.0
CCCCCCCCCCCC(=O)N(C)CC(=O)O,0.0
CC1(C)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,0.0
COc1ccc(C=O)cc1,0.0
c1ccc(Nc2ccccc2)cc1,0.0
CCCCCCCCCCCc1ccccc1,0.0
Nc1ccc(N)cc1,0.0
S=c1[nH]c2ccccc2[nH]1,0.0
O=C(c1ccccc1)C(O)c1ccccc1,0.0
c1ccc2n[nH]nc2c1,0.0
CC(=O)OCc1ccccc1,0.0
CCCCCC(CCC)COC(=O)OCC(CCC)CCCCC,0.0
CCCCN(CCCC)C(=S)S,0.0
C=CC=C,0.0
C=C[Si](ON=C(C)CC)(ON=C(C)CC)ON=C(C)CC,0.0
CCCC,0.0
CCC(O)CO,0.0
C=CC(=O)OCCOC(=O)CCC(=O)O,0.0
CCCCOC(=O)C=CC(=O)O,0.0
C=COCCCC,0.0
CCCCCCC(O)CCCCCCCCCCOC(=O)OCCOCC(COCCOC(=O)OCCCCCCCCCCC(O)CCCCCC)OCCOC(=O)OCCCCCCCCCCC(O)CCCCCC,0.0
CCCCCCCCCCCCCCCC[n+]1ccccc1,0.0
O=C(O)CCl,0.0
O=C(Cl)CCl,0.0
CCCCCCCCCCCCCCCCCC[Si](C)(C)Cl,0.0
CCCl,0.0
C=CCl,0.0
ClC(Cl)Cl,0.0
CCC(=O)O,0.0
OCC=Cc1ccccc1,0.0
CS(=O)(=O)OCC1COC(Cn2ccnc2)(c2ccc(Cl)cc2Cl)O1,0.0
O=C(OCC1COC(CBr)(c2ccc(Cl)cc2Cl)O1)c1ccccc1,0.0
O=c1ccc2ccccc2o1,0.0
CC=CC=O,0.0
O=C=NCC1CCCC(CN=C=O)C1,0.0
OC1CCCCC1,0.0
ON=C1CCCCC1,0.0
OCC1OC2OC3C(CO)OC(OC4C(CO)OC(OC5C(CO)OC(OC6C(CO)OC(OC7C(CO)OC(OC8C(CO)OC(OC9C(CO)OC(OC1C(O)C2O)C(O)C9O)C(O)C8O)C(O)C7O)C(O)C6O)C(O)C5O)C(O)C4O)C(O)C3O,0.0
O=C1CCCC1,0.0
NC1CCCC1,0.0
CC1CC(C)(C)CC(OOC(C)(C)C)(OOC(C)(C)C)C1,0.0
C=CC[N+](C)(C)CC=C,0.0
O=C(O)CSSCC(=O)O,0.0
O=c1c2ccccc2ccc2ccccc12,0.0
C[N+](C)(Cc1ccccc1)Cc1ccccc1,0.0
BrCBr,0.0
CCCCCCCCCCNCCCCCCCCCC,0.0
CCO[Si](C)(C)OCC,0.0
CCOCOCC,0.0
CCSCC,0.0
CCCCCCCC[Sn]1(CCCCCCCC)OC(=O)CCS1,0.0
Oc1c(I)cc(I)c2cccnc12,0.0
CC(C)COP(=O)(O)OCC(C)C,0.0
CCCC[Sn](CCCC)(SCCC(=O)OCCCCCCCCCCC(C)C)SCCC(=O)OCCCCCCCCCCC(C)C,0.0
CC(C)CCCCCCCCCCOP(OCCCCCCCCCCC(C)C)Oc1ccccc1,0.0
COCOC,0.0
COC(=O)c1cc(C)cnc1C(=O)OC,0.0
COC(=O)c1ccccc1C(=O)OC,0.0
CCCP(=O)(OC)OC,0.0
CS(C)(=O)=O,0.0
CCCCCCCCCCCCCCCCCCSSCCCCCCCCCCCCCCCCCC,0.0
CCCCCCCCOCCCCCCCC,0.0
CCCCCCCC[Sn](CCCCCCCC)(OC(C)=O)OC(C)=O,0.0
O=C(Oc1ccccc1)Oc1ccccc1,0.0
COc1cc(S(=O)(=O)O)c(C)cc1NC(=O)C(N=Nc1ccc(-c2nc3ccc(C)c(S(=O)(=O)O)c3s2)cc1)C(C)=O,0.0
O=C(O)CN(CCO)CC(=O)O,0.0
C=CCCCCCCCCC(=O)NCCOC(=O)CC(C(=O)O)S(=O)(=O)O,0.0
C=C(Br)C(=O)Nc1ccc(S(=O)(=O)O)c(N=NC2C(=O)N(c3cc(Cl)c(S(=O)(=O)O)cc3Cl)N=C2C)c1,0.0
O=S(=O)(O)c1cc(O)c2c(S(=O)(=O)O)cccc2c1,0.0
O=C1CCCCCCCCCCCN1,0.0
CCCCCCCCCCCC#N,0.0
CCCCCCCCCCCC[N+](C)(C)CC(O)CS(=O)(=O)O,0.0
CNC(C)C(O)c1ccccc1,0.0
CC12CCC3C4CCC(=O)C=C4CCC3C1CCC2=O,0.0
CNCCS(=O)(=O)O,0.0
OCCOCCO,0.0
CC1COc2ccccc2N1C(=O)C(Cl)Cl,0.0
C=C(C#N)C(=O)OCC,0.0
CCOC(=O)CC1(C)OCCO1,0.0
CCOC(=O)c1ccc(N(C)C)cc1,0.0
C=CC(=O)OCC,0.0
CCOC(=O)C(N)C(C)O,0.0
CCOC(=O)OC,0.0
CCN,0.0
CCc1ccc(S(=O)(=O)O)cc1,0.0
O=COCCOC=O,0.0
CCC(=O)OC1CC2CCC1(C)C2(C)C,0.0
CN(C)C(=O)Nc1ccccc1,0.0
O=C(O)c1ccc(C(=O)O)o1,0.0
O=CC(=O)O,0.0
CCCCCCCCCCCCCCCCOC(=O)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,0.0
O=C(c1ccccc1)C1(O)CCCCC1,0.0
c1c[nH]cn1,0.0
CC(C)CN,0.0
CO[Si](CC(C)C)(OC)C(C)C,0.0
COc1ccc(C=CC(=O)OCCC(C)C)cc1,0.0
O=C(O)c1cccc(C(=O)O)c1,0.0
NCCCC(N)C(=O)O,0.0
CC1CCC(C(C)C)C(=O)C1,0.0
CCOC(=O)C(Cc1cc(I)c(Oc2ccc(OC)cc2)c(I)c1)NC(C)=O,0.0
CC(=O)NC(Cc1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1)C(=O)O,0.0
CCCCCCCCCCCC(=O)Cl,0.0
Cc1cccc(C)c1,0.0
CNCC(O)C(O)C(O)C(O)CO,0.0
C=C(C)C#N,0.0
C=C(C)C(=O)Cl,0.0
COc1ccc2ccccc2c1,0.0
COC(=O)C1CC1,0.0
COP(=O)(O)O,0.0
CC(=O)CC(C)(C)OO,0.0
CNC(N)=O,0.0
C[Si](NC1CCCCC1)(NC1CCCCC1)NC1CCCCC1,0.0
O=C1CCCCCN1C(=O)Nc1ccc(Cc2ccc(NC(=O)N3CCCCCC3=O)cc2)cc1,0.0
CC1(C)CC(N(C=O)CCCCCCN(C=O)C2CC(C)(C)NC(C)(C)C2)CC(C)(C)N1,0.0
c1ccc(N(CC2CO2)CC2CO2)cc1,0.0
